source_id,ra,ra_error,dec,dec_error,astrometric_weight_al,radial_velocity,teff_val,radius_val,lum_val
4062322421109033216,269.62722868319617,0.7278869617114303,-29.467856551655977,0.6443995168413973,0.0856193,,,,
4062322730372258048,269.5143213813388,0.4000704632039217,-29.519112413786836,0.3847686800268081,0.3054436,,,,
4062322970895377664,269.5399969556073,0.854210469868549,-29.474452364980536,0.683304215983258,0.33973286,,,,
4062322627266843392,269.6169659795672,0.5644382981907563,-29.455937549306423,0.5878639350682613,0.19559634,,,,
4062322661626560128,269.59110985522216,0.8438178196576799,-29.458017192814317,1.319060971499401,0.113375224,,,,
4062322459681916800,269.5880382606053,0.35778653623806494,-29.497400491397986,0.34034580131809294,0.4132919,,,,
4062322047365109376,269.56157624137074,0.3072984257395322,-29.516719949053474,0.221046022775383,1.9367819,,,,
4062322940719701120,269.5351053930739,0.3343789527814643,-29.486557235558532,0.30687829140636086,0.42945138,,,,
4062322631480800384,269.6130271030228,5.943926316651625,-29.45774781792223,3.948576983489989,0.09132107,,,,
4062322253525360128,269.58767732913594,7.298095651349205,-29.509378954217414,1.5098841921817334,0.22372061,,,,
4062322975024701696,269.53205113803534,0.36036500107625763,-29.47173353035069,0.3555588916758664,0.2432003,,,,
4062323005254657792,269.4921823900737,0.23394015736261742,-29.499102463296047,0.25865749770655266,0.5975423,,,,
4062323039614815232,269.5142030945233,0.15640916800082713,-29.48656322129564,0.14950192562582873,1.3772285,,,,
4062322528401666688,269.5662203091907,0.08787561173477765,-29.489414640134832,0.07099183972296598,8.630288,,3637.0,,
4062322661626620416,269.59677807773403,2.3699870031218384,-29.460666355518185,2.0214083862355587,0.037004665,,,,
4062322420955978880,269.618697085604,0.061187843913518836,-29.470772146145503,0.04977151859599206,28.92791,,3465.0,,
4062322180617618560,269.60782056276815,0.23259605005655798,-29.514354771595308,0.19287329809538156,0.77185833,,,,
4062322524219324928,269.56301435933244,0.8931244207852694,-29.48603607997109,0.7581897761332117,0.09755667,,,,
4062322524219380224,269.56331232517095,1.376049662237369,-29.484568851717345,1.2767475905157872,0.03668769,,,,
4062322872000217472,269.5387501732349,0.10080911628854754,-29.489698798504982,0.08841804415194528,6.2310257,,4560.9766,,
4062322489860468480,269.6004245344676,0.9874197348962657,-29.481960695221584,0.7885736733476681,0.34925115,,,,
4062322287883143168,269.60389389843937,0.3938152545119786,-29.493765861386393,0.3437622721837692,0.29878423,,,,
4062323005254784640,269.4901223133226,2.091569342529319,-29.496437630899802,1.8795732013728823,0.06629263,,,,
4062322631426960256,269.6151784704055,1.3640740988998392,-29.47159171985367,1.1468538872711094,0.020537442,,4469.0,,
4062322047365048320,269.5648873522355,0.13135120404192058,-29.520631705978204,0.10964878833018676,2.5406528,,3996.0,,
4062322459682065664,269.5835174666973,4.688125191738116,-29.48772413633376,3.234569222826877,0.12853068,,,,
4062322455315672448,269.58412828641116,0.3412720606933859,-29.487196047177772,0.30397152737149435,0.41179478,,4880.29,,
4062322116084722560,269.5483912715649,7.772522396017591,-29.51421724708263,6.747671489912292,0.14271466,,,,
4062323005254711552,269.48653074543324,1.383760505849166,-29.493723726062957,2.6728011644327556,0.038568825,,,,
4062322352422051712,269.6450673011089,0.35755490676356627,-29.48656616822132,0.2653309886032858,1.5423847,,,,
4062322043017113984,269.5680530576781,0.5024349935083002,-29.519734326486745,0.41320921898288904,0.1702192,,,,
4062322734560286976,269.5158910074838,0.2613802264089039,-29.51358049646558,0.24533496733246088,0.6322942,,,,
4062322902176476288,269.5470746353096,0.27774466841532314,-29.48791162047899,0.26395863461307356,0.63636124,,,,
4062322111902449280,269.54277065915574,0.5473083283432885,-29.504033642040664,0.5734791376057451,0.4235715,,,,
4062322768919945600,269.5256218724708,0.14017894313921253,-29.513363830182257,0.1273639326780082,2.6598842,,3955.78,,
4062322592907062400,269.6032157688328,0.1825424412340579,-29.46548730358176,0.15101434724804808,1.4434775,,,,
4062322184803697792,269.5995713936932,0.17839423176406208,-29.522046509595008,0.14728636229107425,1.3652711,,,,
4062323005254633472,269.49345281502156,0.10045163279166576,-29.492090178904032,0.1025442742536923,3.3103073,,4297.5,,
4062322287883143296,269.60458915457053,0.25209899775064515,-29.492632790225006,0.21558779460105443,0.6015504,,3996.0,,
4062322283702109696,269.6148296346243,0.11266984787970745,-29.495567169803664,0.0932589479257434,3.8058317,,3798.9365,,
4062322352422148352,269.64637842193673,0.14359000317041923,-29.48593331001404,0.11636363615516382,2.7214036,,4051.17,,
4062322390962286592,269.6174866744007,1.0173658434136303,-29.490286959066637,0.7078926976674796,0.1924264,,,,
4062322077537722112,269.5710082680205,0.15343203247865148,-29.509980339643963,0.12905176866193813,1.874189,,,,
4062322116084722432,269.54963199570506,5.2587663346751095,-29.51316142516646,6.314701934632544,0.10192444,,,,
4062322111902455168,269.5510610965418,0.27058400051931814,-29.503038189920634,0.26246693699911544,0.613966,,,,
4062322906305100032,269.5480003871466,0.39197616181967737,-29.482704787258207,0.3754882268000228,0.31975693,,,,
4062322249337124864,269.6031742397036,30.218616858669147,-29.50693498216904,26.620647583101015,0.31299493,,,,
4062322111902449152,269.5425021909446,0.48542029807056414,-29.505354157144456,0.46915596607860527,0.20026582,,,,
4062322661626519680,269.59096531791727,0.13605505701940496,-29.465867271104432,0.11985276795120414,3.079814,,3668.0474,,
4062322975078571392,269.5450565211594,0.66801631271672,-29.474401205392333,0.6578449787488977,0.11144082,,,,
4062322111723464448,269.55079860245877,0.4825972177296967,-29.514234971958825,0.41899722699484904,0.20286506,,4060.0,,
4062323009438575488,269.4910912116936,0.5393727062502083,-29.49443472927313,0.553636498445551,0.10729457,,,,
4062323039614809600,269.5025333986277,0.2658052116140277,-29.48300812281926,0.29555488730958507,0.8677936,,,,
4062322803279999744,269.50564420518236,0.9238854871524492,-29.497317588623964,2.511353780648625,0.11200656,,,,
4062322902176584320,269.5510591696452,0.7840893737825778,-29.48012923680683,0.7371364996383024,0.07765085,,,,
4062322627266843264,269.6169926545721,0.7940012709469573,-29.47009627868997,1.6660920038692453,0.14010686,,,,
4062322734506331520,269.51595158164605,0.27545047407881956,-29.525388246241278,0.25238565697234644,0.65830046,,4034.6035,,
4062322249342065152,269.58798171944125,0.1829180593815359,-29.501903466221535,0.15329581259791605,1.3788433,,,,
4062322867816693504,269.54303558641885,0.739772383601213,-29.501112986436286,0.5887722408680582,0.42454392,,,,
4062323039614974464,269.50556484336033,0.19297743835021597,-29.48463599923019,0.1909090104284955,0.7266263,,4313.05,,
4062322386781130240,269.61000646596534,18.018502412714195,-29.487180505660913,17.333286587734985,0.1316558,,,,
4062322592939493376,269.6132477293276,0.24356316958661342,-29.473626855107636,0.20523591615760878,0.7961478,,,,
4062322283701913984,269.60991858621134,0.1091814228228359,-29.495592936804748,0.09032364278370383,4.17515,,4012.71,,
4062322489860317312,269.5963970620643,0.5063211826009426,-29.48730454848417,0.40462683282627937,0.1929056,,3749.5,,
4062322558579710592,269.58830804861367,0.2435945591791684,-29.475349625036106,0.20819684175397146,0.6823243,,,,
4062322558400787968,269.57722368816457,0.4002656370967943,-29.476274188805593,0.33097250668947925,0.24509278,,,,
4062322116084766976,269.5511187419551,0.15889298988975264,-29.506761837908865,0.1311917257824135,1.6731358,,4292.5234,,
4062322665840732032,269.5927767477685,0.7104126800295983,-29.455023297921212,0.6265616325552397,0.09102817,,,,
4062322214977357056,269.607775690768,0.21441817922091544,-29.506598802335752,0.18277593688337396,0.91058934,,,,
4062322390962443648,269.6140882433695,0.31115669759532577,-29.477014952458262,0.259606238398217,0.41318816,,,,
4062323005254633728,269.49499863849314,0.12311042810695448,-29.49631180045543,0.12340179172843155,2.045093,,4896.54,,
4062322111902493696,269.5469305194002,0.538231530697817,-29.502761542498547,0.663522185490314,0.2212721,,,,
4062322180617739136,269.6116249149043,1.3725362208044114,-29.517900474961532,1.2599729972176152,0.21096244,,,,
4062322352422090112,269.6434158937823,0.9974221086721299,-29.484756451809602,0.7362966755140758,0.2562103,,,,
4062322318061688192,269.62701882993775,0.8977025925531958,-29.49080043938244,1.2085529982384495,0.14669378,,,,
4062322459681995520,269.5839509223279,0.3942278735891385,-29.49399774566614,0.3367982716406474,0.28345838,,,,
4062322803279960832,269.50769013212,0.7752254645905097,-29.49813331609758,0.7950453224457071,0.09978746,,,,
4062322386781128704,269.6094146214271,0.41335919510439517,-29.482694041501244,0.34279961661475056,0.22920337,,,,
4062322528401739520,269.56258820889246,0.25323996050884995,-29.48519139503293,0.2259679775880553,0.8078709,,,,
4062322799096641408,269.5027545775678,0.1963930640713153,-29.506390602492708,0.20157480200042965,0.81571186,,,,
4062322150390707200,269.56880729702823,0.1704813262433746,-29.49480026946994,0.14669282635954375,1.4336162,,4423.3203,,
4062322970895442944,269.53091728110337,0.43612475693750813,-29.475818946502503,0.44296177487262445,0.23769173,,,,
4062322799096686464,269.51203195183894,1.1770554238105673,-29.504937109936773,1.0667236408354912,0.031575263,,,,
4062322283701842304,269.6053673761072,0.5423788075078051,-29.492002485849792,0.40539354894762797,0.569407,,,,
4062322631480796672,269.61302166850544,26.02146079027375,-29.458475262233275,20.393188594162666,0.17652535,,,,
4062322627132777984,269.61452074185553,0.11702894586969528,-29.47025761494449,0.09732398057074179,3.5302255,,4777.0,,
4062322597120949120,269.60317997667784,0.1919960232427819,-29.47710888503925,0.16739347639491803,1.2331266,,,,
4062322764732062720,269.52621543193715,7.523028892546404,-29.511934751344906,9.153607286068162,0.09840489,,,,
4062322390908753408,269.60899710229523,0.3191535406144817,-29.484631955452166,0.26531390778253316,0.43561044,,,,
4062322077537721728,269.57083213220596,0.16581125478828174,-29.5155579874143,0.1335445769051519,1.7010607,,,,
4062322867816692736,269.5420583726008,0.8262207306014527,-29.500880023057487,0.5985657763933971,0.4078742,,,,
4062322111902601344,269.55093530915707,34.44792605808135,-29.504305787574115,33.90148642325012,0.06273553,,,,
4062322283522189440,269.6003296242563,0.1059416571685345,-29.50136663145479,0.08881546174824542,4.44806,,3855.595,,
4062322146262358528,269.5555828260895,0.6127848510683258,-29.500280805041772,0.5701387835127961,0.16292849,,,,
